"","groupID","featureID"
"TATDN1:E011","TATDN1","E011"
"TATDN1:E012","TATDN1","E012"
"TATDN1:E013","TATDN1","E013"
"TATDN1:E014","TATDN1","E014"
"TATDN1:E015","TATDN1","E015"
"TATDN1:E016","TATDN1","E016"
"TATDN1:E017","TATDN1","E017"
"TATDN1:E018","TATDN1","E018"
"TATDN1:E021","TATDN1","E021"
"TATDN1:E022","TATDN1","E022"
"TATDN1:E023","TATDN1","E023"
"TATDN1:E024","TATDN1","E024"
"TATDN1:E025","TATDN1","E025"
"TATDN1:E026","TATDN1","E026"
"TATDN1:E027","TATDN1","E027"
"TATDN1:E028","TATDN1","E028"
"TATDN1:E029","TATDN1","E029"
"TATDN1:E030","TATDN1","E030"
"TATDN1:E031","TATDN1","E031"
"TATDN1:E032","TATDN1","E032"
"TAZ:E001","TAZ","E001"
"TAZ:E002","TAZ","E002"
"TAZ:E003","TAZ","E003"
"TAZ:E004","TAZ","E004"
"TAZ:E005","TAZ","E005"
"TAZ:E006","TAZ","E006"
"TAZ:E007","TAZ","E007"
"TAZ:E008","TAZ","E008"
"TAZ:E009","TAZ","E009"
"TAZ:E010","TAZ","E010"
"TAZ:E011","TAZ","E011"
"TAZ:E012","TAZ","E012"
"TAZ:E013","TAZ","E013"
"TAZ:E014","TAZ","E014"
"TAZ:E015","TAZ","E015"
"TAZ:E016","TAZ","E016"
"TAZ:E017","TAZ","E017"
"TAZ:E018","TAZ","E018"
"TAZ:E019","TAZ","E019"
"TBC1D12:E006","TBC1D12","E006"
"TBC1D12:E009","TBC1D12","E009"
"TBC1D12:E011","TBC1D12","E011"
"TBC1D12:E012","TBC1D12","E012"
"TBC1D12:E013","TBC1D12","E013"
"TBC1D12:E014","TBC1D12","E014"
"TBC1D12:E016","TBC1D12","E016"
"TBC1D12:E017","TBC1D12","E017"
"TBC1D12:E020","TBC1D12","E020"
"TBC1D12:E021","TBC1D12","E021"
"TBC1D12:E022","TBC1D12","E022"
"TBC1D14:E001","TBC1D14","E001"
"TBC1D14:E002","TBC1D14","E002"
"TBC1D14:E003","TBC1D14","E003"
"TBC1D14:E004","TBC1D14","E004"
"TBC1D14:E006","TBC1D14","E006"
"TBC1D14:E008","TBC1D14","E008"
"TBC1D14:E009","TBC1D14","E009"
"TBC1D14:E010","TBC1D14","E010"
"TBC1D14:E011","TBC1D14","E011"
"TBC1D14:E012","TBC1D14","E012"
"TBC1D14:E013","TBC1D14","E013"
"TBC1D14:E015","TBC1D14","E015"
"TBC1D14:E016","TBC1D14","E016"
"TBC1D14:E017","TBC1D14","E017"
"TBC1D14:E018","TBC1D14","E018"
"TBC1D14:E019","TBC1D14","E019"
"TBC1D14:E020","TBC1D14","E020"
"TBC1D14:E021","TBC1D14","E021"
"TBC1D14:E022","TBC1D14","E022"
"TBC1D14:E023","TBC1D14","E023"
"TBC1D14:E024","TBC1D14","E024"
"TBC1D14:E025","TBC1D14","E025"
"TBC1D14:E026","TBC1D14","E026"
"TBC1D14:E027","TBC1D14","E027"
"TBC1D15:E001","TBC1D15","E001"
"TBC1D15:E003","TBC1D15","E003"
"TBC1D15:E004","TBC1D15","E004"
"TBC1D15:E005","TBC1D15","E005"
"TBC1D15:E009","TBC1D15","E009"
"TBC1D15:E010","TBC1D15","E010"
"TBC1D15:E011","TBC1D15","E011"
"TBC1D15:E012","TBC1D15","E012"
"TBC1D15:E013","TBC1D15","E013"
"TBC1D15:E014","TBC1D15","E014"
"TBC1D15:E016","TBC1D15","E016"
"TBC1D15:E017","TBC1D15","E017"
"TBC1D15:E018","TBC1D15","E018"
"TBC1D15:E019","TBC1D15","E019"
"TBC1D15:E020","TBC1D15","E020"
"TBC1D15:E021","TBC1D15","E021"
"TBC1D15:E022","TBC1D15","E022"
"TBC1D15:E023","TBC1D15","E023"
"TBC1D15:E024","TBC1D15","E024"
"TBC1D15:E025","TBC1D15","E025"
"TBC1D15:E026","TBC1D15","E026"
"TBC1D15:E027","TBC1D15","E027"
"TBC1D15:E028","TBC1D15","E028"
"TBC1D15:E029","TBC1D15","E029"
"TBC1D15:E030","TBC1D15","E030"
"TBC1D15:E031","TBC1D15","E031"
"TBC1D15:E032","TBC1D15","E032"
"TBC1D17:E001","TBC1D17","E001"
"TBC1D17:E002","TBC1D17","E002"
"TBC1D17:E003","TBC1D17","E003"
"TBC1D17:E004","TBC1D17","E004"
"TBC1D17:E005","TBC1D17","E005"
"TBC1D17:E006","TBC1D17","E006"
"TBC1D17:E007","TBC1D17","E007"
"TBC1D17:E010","TBC1D17","E010"
"TBC1D17:E011","TBC1D17","E011"
"TBC1D17:E013","TBC1D17","E013"
"TBC1D17:E014","TBC1D17","E014"
"TBC1D17:E015","TBC1D17","E015"
"TBC1D17:E016","TBC1D17","E016"
"TBC1D17:E017","TBC1D17","E017"
"TBC1D17:E018","TBC1D17","E018"
"TBC1D17:E019","TBC1D17","E019"
"TBC1D1:E001","TBC1D1","E001"
"TBC1D1:E002","TBC1D1","E002"
"TBC1D1:E003","TBC1D1","E003"
"TBC1D1:E004","TBC1D1","E004"
"TBC1D1:E005","TBC1D1","E005"
"TBC1D1:E006","TBC1D1","E006"
"TBC1D1:E007","TBC1D1","E007"
"TBC1D1:E009","TBC1D1","E009"
"TBC1D1:E010","TBC1D1","E010"
"TBC1D1:E011","TBC1D1","E011"
"TBC1D1:E012","TBC1D1","E012"
"TBC1D1:E014","TBC1D1","E014"
"TBC1D1:E015","TBC1D1","E015"
"TBC1D1:E016","TBC1D1","E016"
"TBC1D1:E017","TBC1D1","E017"
"TBC1D1:E018","TBC1D1","E018"
"TBC1D1:E019","TBC1D1","E019"
"TBC1D1:E021","TBC1D1","E021"
"TBC1D1:E022","TBC1D1","E022"
"TBC1D1:E023","TBC1D1","E023"
"TBC1D1:E024","TBC1D1","E024"
"TBC1D1:E025","TBC1D1","E025"
"TBC1D1:E026","TBC1D1","E026"
"TBC1D1:E027","TBC1D1","E027"
"TBC1D1:E028","TBC1D1","E028"
"TBC1D1:E030","TBC1D1","E030"
"TBC1D1:E031","TBC1D1","E031"
"TBC1D1:E032","TBC1D1","E032"
"TBC1D1:E033","TBC1D1","E033"
"TBC1D1:E034","TBC1D1","E034"
"TBC1D1:E035","TBC1D1","E035"
"TBC1D22A:E001","TBC1D22A","E001"
"TBC1D22A:E002","TBC1D22A","E002"
"TBC1D22A:E003","TBC1D22A","E003"
"TBC1D22A:E004","TBC1D22A","E004"
"TBC1D22A:E005","TBC1D22A","E005"
"TBC1D22A:E006","TBC1D22A","E006"
"TBC1D22A:E008","TBC1D22A","E008"
"TBC1D22A:E009","TBC1D22A","E009"
"TBC1D22A:E010","TBC1D22A","E010"
"TBC1D22A:E011","TBC1D22A","E011"
"TBC1D22A:E012","TBC1D22A","E012"
"TBC1D22A:E015","TBC1D22A","E015"
"TBC1D22A:E017","TBC1D22A","E017"
"TBC1D22A:E021","TBC1D22A","E021"
"TBC1D22A:E023","TBC1D22A","E023"
"TBC1D22A:E024","TBC1D22A","E024"
"TBC1D22A:E026","TBC1D22A","E026"
"TBC1D22A:E027","TBC1D22A","E027"
"TBC1D23:E001","TBC1D23","E001"
"TBC1D23:E002","TBC1D23","E002"
"TBC1D23:E003","TBC1D23","E003"
"TBC1D23:E004","TBC1D23","E004"
"TBC1D23:E005","TBC1D23","E005"
"TBC1D23:E006","TBC1D23","E006"
"TBC1D23:E007","TBC1D23","E007"
"TBC1D23:E008","TBC1D23","E008"
"TBC1D23:E009","TBC1D23","E009"
"TBC1D23:E010","TBC1D23","E010"
"TBC1D23:E011","TBC1D23","E011"
"TBC1D23:E012","TBC1D23","E012"
"TBC1D23:E013","TBC1D23","E013"
"TBC1D23:E014","TBC1D23","E014"
"TBC1D23:E015","TBC1D23","E015"
"TBC1D23:E017","TBC1D23","E017"
"TBC1D23:E018","TBC1D23","E018"
"TBC1D23:E019","TBC1D23","E019"
"TBC1D23:E020","TBC1D23","E020"
"TBC1D23:E021","TBC1D23","E021"
"TBC1D23:E022","TBC1D23","E022"
"TBC1D23:E023","TBC1D23","E023"
"TBC1D2:E002","TBC1D2","E002"
"TBC1D2:E003","TBC1D2","E003"
"TBC1D2:E004","TBC1D2","E004"
"TBC1D2:E005","TBC1D2","E005"
"TBC1D2:E007","TBC1D2","E007"
"TBC1D2:E008","TBC1D2","E008"
"TBC1D2:E009","TBC1D2","E009"
"TBC1D2:E010","TBC1D2","E010"
"TBC1D2:E011","TBC1D2","E011"
"TBC1D2:E012","TBC1D2","E012"
"TBC1D2:E013","TBC1D2","E013"
"TBC1D2:E014","TBC1D2","E014"
"TBC1D2:E018","TBC1D2","E018"
"TBC1D2:E019","TBC1D2","E019"
"TBC1D2:E020","TBC1D2","E020"
"TBC1D2:E022","TBC1D2","E022"
"TBC1D2:E023","TBC1D2","E023"
"TBC1D4:E001","TBC1D4","E001"
"TBC1D4:E003","TBC1D4","E003"
"TBC1D4:E004","TBC1D4","E004"
"TBC1D4:E005","TBC1D4","E005"
"TBC1D4:E006","TBC1D4","E006"
"TBC1D4:E007","TBC1D4","E007"
"TBC1D4:E008","TBC1D4","E008"
"TBC1D4:E009","TBC1D4","E009"
"TBC1D4:E010","TBC1D4","E010"
"TBC1D4:E011","TBC1D4","E011"
"TBC1D4:E012","TBC1D4","E012"
"TBC1D4:E013","TBC1D4","E013"
"TBC1D4:E014","TBC1D4","E014"
"TBC1D4:E015","TBC1D4","E015"
"TBC1D4:E016","TBC1D4","E016"
"TBC1D4:E017","TBC1D4","E017"
"TBC1D4:E018","TBC1D4","E018"
"TBC1D4:E019","TBC1D4","E019"
"TBC1D4:E020","TBC1D4","E020"
"TBC1D4:E021","TBC1D4","E021"
"TBC1D4:E022","TBC1D4","E022"
"TBC1D4:E023","TBC1D4","E023"
"TBC1D4:E025","TBC1D4","E025"
"TBC1D4:E026","TBC1D4","E026"
"TBC1D4:E027","TBC1D4","E027"
"TBC1D4:E028","TBC1D4","E028"
"TBC1D8:E001","TBC1D8","E001"
"TBC1D8:E002","TBC1D8","E002"
"TBC1D8:E004","TBC1D8","E004"
"TBC1D8:E005","TBC1D8","E005"
"TBC1D8:E006","TBC1D8","E006"
"TBC1D8:E007","TBC1D8","E007"
"TBC1D8:E008","TBC1D8","E008"
"TBC1D8:E009","TBC1D8","E009"
"TBC1D8:E010","TBC1D8","E010"
"TBC1D8:E011","TBC1D8","E011"
"TBC1D8:E012","TBC1D8","E012"
"TBC1D8:E013","TBC1D8","E013"
"TBC1D8:E014","TBC1D8","E014"
"TBC1D8:E015","TBC1D8","E015"
"TBC1D8:E016","TBC1D8","E016"
"TBC1D8:E017","TBC1D8","E017"
"TBC1D8:E018","TBC1D8","E018"
"TBC1D8:E019","TBC1D8","E019"
"TBC1D8:E020","TBC1D8","E020"
"TBC1D8:E021","TBC1D8","E021"
"TBC1D8:E022","TBC1D8","E022"
"TBC1D8:E023","TBC1D8","E023"
"TBC1D8:E024","TBC1D8","E024"
"TBC1D8:E025","TBC1D8","E025"
"TBC1D8:E026","TBC1D8","E026"
"TBC1D8:E035","TBC1D8","E035"
"TBC1D8:E038","TBC1D8","E038"
"TBCA:E001","TBCA","E001"
"TBCA:E002","TBCA","E002"
"TBCA:E003","TBCA","E003"
"TBCA:E004","TBCA","E004"
"TBCA:E005","TBCA","E005"
"TBCB:E001","TBCB","E001"
"TBCB:E002","TBCB","E002"
"TBCB:E003","TBCB","E003"
"TBCB:E004","TBCB","E004"
"TBCB:E005","TBCB","E005"
"TBCB:E007","TBCB","E007"
"TBCD:E001","TBCD","E001"
"TBCD:E002","TBCD","E002"
"TBCD:E003","TBCD","E003"
"TBCD:E005","TBCD","E005"
"TBCD:E006","TBCD","E006"
"TBCD:E007","TBCD","E007"
"TBCD:E008","TBCD","E008"
"TBCD:E009","TBCD","E009"
"TBCD:E010","TBCD","E010"
"TBCD:E014","TBCD","E014"
"TBCD:E015","TBCD","E015"
"TBCD:E016","TBCD","E016"
"TBCD:E017","TBCD","E017"
"TBCD:E018","TBCD","E018"
"TBCD:E019","TBCD","E019"
"TBCD:E020","TBCD","E020"
"TBCD:E021","TBCD","E021"
"TBCD:E023","TBCD","E023"
"TBCD:E024","TBCD","E024"
"TBCD:E025","TBCD","E025"
"TBCD:E026","TBCD","E026"
"TBCD:E027","TBCD","E027"
"TBCD:E028","TBCD","E028"
"TBCD:E029","TBCD","E029"
"TBCD:E030","TBCD","E030"
"TBCD:E031","TBCD","E031"
"TBCD:E032","TBCD","E032"
"TBCD:E033","TBCD","E033"
"TBCD:E034","TBCD","E034"
"TBCD:E035","TBCD","E035"
"TBCD:E036","TBCD","E036"
"TBCD:E037","TBCD","E037"
"TBCD:E039","TBCD","E039"
"TBCD:E040","TBCD","E040"
"TBCD:E041","TBCD","E041"
"TBCD:E042","TBCD","E042"
"TBCD:E044","TBCD","E044"
"TBCD:E045","TBCD","E045"
"TBCD:E046","TBCD","E046"
"TBCD:E047","TBCD","E047"
"TBCD:E048","TBCD","E048"
"TBCD:E049","TBCD","E049"
"TBCD:E051","TBCD","E051"
"TBCD:E052","TBCD","E052"
"TBCD:E053","TBCD","E053"
"TBCD:E054","TBCD","E054"
"TBCD:E055","TBCD","E055"
"TBCD:E056","TBCD","E056"
"TBCD:E057","TBCD","E057"
"TBCD:E058","TBCD","E058"
"TBCD:E060","TBCD","E060"
"TBCD:E061","TBCD","E061"
"TBCD:E062","TBCD","E062"
"TBCD:E063","TBCD","E063"
"TBCD:E064","TBCD","E064"
"TBCD:E065","TBCD","E065"
"TBCD:E066","TBCD","E066"
"TBCD:E067","TBCD","E067"
"TBCD:E068","TBCD","E068"
"TBCD:E069","TBCD","E069"
"TBCD:E070","TBCD","E070"
"TBCE:E001","TBCE","E001"
"TBCE:E003","TBCE","E003"
"TBCE:E004","TBCE","E004"
"TBCE:E005","TBCE","E005"
"TBCE:E006","TBCE","E006"
"TBCE:E007","TBCE","E007"
"TBCE:E008","TBCE","E008"
"TBCE:E009","TBCE","E009"
"TBCE:E010","TBCE","E010"
"TBCE:E011","TBCE","E011"
"TBCE:E012","TBCE","E012"
"TBCE:E013","TBCE","E013"
"TBCE:E014","TBCE","E014"
"TBCE:E015","TBCE","E015"
"TBCE:E016","TBCE","E016"
"TBCE:E017","TBCE","E017"
"TBCE:E018","TBCE","E018"
"TBCE:E019","TBCE","E019"
"TBCE:E020","TBCE","E020"
"TBCK:E001","TBCK","E001"
"TBCK:E002","TBCK","E002"
"TBCK:E003","TBCK","E003"
"TBCK:E005","TBCK","E005"
"TBCK:E006","TBCK","E006"
"TBCK:E007","TBCK","E007"
"TBCK:E008","TBCK","E008"
"TBCK:E010","TBCK","E010"
"TBCK:E016","TBCK","E016"
"TBCK:E017","TBCK","E017"
"TBCK:E019","TBCK","E019"
"TBCK:E020","TBCK","E020"
"TBCK:E021","TBCK","E021"
"TBCK:E022","TBCK","E022"
"TBCK:E023","TBCK","E023"
"TBCK:E024","TBCK","E024"
"TBCK:E025","TBCK","E025"
"TBCK:E026","TBCK","E026"
"TBCK:E028","TBCK","E028"
"TBCK:E029","TBCK","E029"
"TBCK:E030","TBCK","E030"
"TBCK:E031","TBCK","E031"
"TBCK:E032","TBCK","E032"
"TBCK:E035","TBCK","E035"
"TBCK:E036","TBCK","E036"
"TBCK:E038","TBCK","E038"
"TBCK:E039","TBCK","E039"
"TBCK:E040","TBCK","E040"
"TBCK:E041","TBCK","E041"
"TBKBP1:E001","TBKBP1","E001"
"TBKBP1:E002","TBKBP1","E002"
"TBKBP1:E003","TBKBP1","E003"
"TBKBP1:E004","TBKBP1","E004"
"TBKBP1:E005","TBKBP1","E005"
"TBKBP1:E006","TBKBP1","E006"
"TBKBP1:E007","TBKBP1","E007"
"TBKBP1:E008","TBKBP1","E008"
"TBKBP1:E009","TBKBP1","E009"
"TBKBP1:E010","TBKBP1","E010"
"TBKBP1:E011","TBKBP1","E011"
"TBKBP1:E012","TBKBP1","E012"
"TBKBP1:E013","TBKBP1","E013"
"TBKBP1:E015","TBKBP1","E015"
"TBKBP1:E016","TBKBP1","E016"
"TBKBP1:E017","TBKBP1","E017"
"TBKBP1:E018","TBKBP1","E018"
"TBKBP1:E019","TBKBP1","E019"
"TBKBP1:E020","TBKBP1","E020"
"TBL3:E001","TBL3","E001"
"TBL3:E002","TBL3","E002"
"TBL3:E003","TBL3","E003"
"TBL3:E004","TBL3","E004"
"TBL3:E005","TBL3","E005"
"TBL3:E006","TBL3","E006"
"TBL3:E007","TBL3","E007"
"TBL3:E008","TBL3","E008"
"TBL3:E009","TBL3","E009"
"TBL3:E010","TBL3","E010"
"TBL3:E011","TBL3","E011"
"TBL3:E012","TBL3","E012"
"TBL3:E013","TBL3","E013"
"TBL3:E014","TBL3","E014"
"TBL3:E015","TBL3","E015"
"TBL3:E016","TBL3","E016"
"TBL3:E017","TBL3","E017"
"TBL3:E018","TBL3","E018"
"TBL3:E019","TBL3","E019"
"TBL3:E020","TBL3","E020"
"TBL3:E021","TBL3","E021"
"TBL3:E022","TBL3","E022"
"TBRG1:E001","TBRG1","E001"
"TBRG1:E002","TBRG1","E002"
"TBRG1:E003","TBRG1","E003"
"TBRG1:E004","TBRG1","E004"
"TBRG1:E005","TBRG1","E005"
"TBRG1:E006","TBRG1","E006"
"TBRG1:E007","TBRG1","E007"
"TBRG1:E008","TBRG1","E008"
"TBRG1:E009","TBRG1","E009"
"TBRG1:E010","TBRG1","E010"
"TBRG1:E011","TBRG1","E011"
"TBRG1:E012","TBRG1","E012"
"TBRG1:E013","TBRG1","E013"
"TBRG1:E014","TBRG1","E014"
"TBX1:E002","TBX1","E002"
"TBX1:E005","TBX1","E005"
"TBX1:E006","TBX1","E006"
"TBX1:E008","TBX1","E008"
"TBX1:E009","TBX1","E009"
"TBX1:E010","TBX1","E010"
"TBX1:E011","TBX1","E011"
"TBX1:E012","TBX1","E012"
"TBX1:E014","TBX1","E014"
"TBX1:E015","TBX1","E015"
"TBX1:E016","TBX1","E016"
"TBX1:E018","TBX1","E018"
"TBX1:E019","TBX1","E019"
"TBX1:E020","TBX1","E020"
"TBX1:E021","TBX1","E021"
"TBXAS1:E001","TBXAS1","E001"
"TBXAS1:E002","TBXAS1","E002"
"TBXAS1:E003","TBXAS1","E003"
"TBXAS1:E004","TBXAS1","E004"
"TBXAS1:E005","TBXAS1","E005"
"TBXAS1:E006","TBXAS1","E006"
"TBXAS1:E007","TBXAS1","E007"
"TBXAS1:E008","TBXAS1","E008"
"TBXAS1:E009","TBXAS1","E009"
"TBXAS1:E012","TBXAS1","E012"
"TBXAS1:E016","TBXAS1","E016"
"TBXAS1:E017","TBXAS1","E017"
"TBXAS1:E019","TBXAS1","E019"
"TBXAS1:E021","TBXAS1","E021"
"TBXAS1:E025","TBXAS1","E025"
"TBXAS1:E026","TBXAS1","E026"
"TBXAS1:E027","TBXAS1","E027"
"TBXAS1:E029","TBXAS1","E029"
"TBXAS1:E030","TBXAS1","E030"
"TC2N:E001","TC2N","E001"
"TC2N:E002","TC2N","E002"
"TC2N:E003","TC2N","E003"
"TC2N:E004","TC2N","E004"
"TC2N:E005","TC2N","E005"
"TC2N:E007","TC2N","E007"
"TC2N:E009","TC2N","E009"
"TC2N:E010","TC2N","E010"
"TC2N:E011","TC2N","E011"
"TC2N:E012","TC2N","E012"
"TC2N:E013","TC2N","E013"
"TC2N:E014","TC2N","E014"
"TCEA2:E002","TCEA2","E002"
"TCEA2:E003","TCEA2","E003"
"TCEA2:E004","TCEA2","E004"
"TCEA2:E005","TCEA2","E005"
"TCEA2:E006","TCEA2","E006"
"TCEA2:E007","TCEA2","E007"
"TCEA2:E008","TCEA2","E008"
"TCEA2:E009","TCEA2","E009"
"TCEA2:E010","TCEA2","E010"
"TCEA2:E011","TCEA2","E011"
"TCEA2:E012","TCEA2","E012"
"TCEA2:E013","TCEA2","E013"
"TCEA2:E014","TCEA2","E014"
"TCEA2:E016","TCEA2","E016"
"TCEA2:E017","TCEA2","E017"
"TCEA2:E018","TCEA2","E018"
"TCEA2:E019","TCEA2","E019"
"TCEA2:E020","TCEA2","E020"
"TCEA2:E021","TCEA2","E021"
"TCEA2:E022","TCEA2","E022"
"TCEA2:E023","TCEA2","E023"
"TCEA2:E024","TCEA2","E024"
"TCEA2:E025","TCEA2","E025"
"TCEA2:E026","TCEA2","E026"
"TCEA2:E027","TCEA2","E027"
"TCEA2:E028","TCEA2","E028"
"TCEA2:E029","TCEA2","E029"
"TCEAL4:E003","TCEAL4","E003"
"TCEAL4:E004","TCEAL4","E004"
"TCEAL4:E005","TCEAL4","E005"
"TCEAL4:E006","TCEAL4","E006"
"TCEAL4:E007","TCEAL4","E007"
"TCEAL4:E008","TCEAL4","E008"
"TCEAL4:E009","TCEAL4","E009"
"TCEAL4:E010","TCEAL4","E010"
"TCEAL4:E012","TCEAL4","E012"
"TCEAL4:E013","TCEAL4","E013"
"TCERG1:E001","TCERG1","E001"
"TCERG1:E002","TCERG1","E002"
"TCERG1:E003","TCERG1","E003"
"TCERG1:E004","TCERG1","E004"
"TCERG1:E005","TCERG1","E005"
"TCERG1:E006","TCERG1","E006"
"TCERG1:E007","TCERG1","E007"
"TCERG1:E008","TCERG1","E008"
"TCERG1:E009","TCERG1","E009"
"TCERG1:E010","TCERG1","E010"
"TCERG1:E011","TCERG1","E011"
"TCERG1:E012","TCERG1","E012"
"TCERG1:E013","TCERG1","E013"
"TCERG1:E014","TCERG1","E014"
"TCERG1:E015","TCERG1","E015"
"TCERG1:E016","TCERG1","E016"
"TCERG1:E017","TCERG1","E017"
"TCERG1:E018","TCERG1","E018"
"TCERG1:E019","TCERG1","E019"
"TCERG1:E020","TCERG1","E020"
"TCERG1:E021","TCERG1","E021"
"TCERG1:E022","TCERG1","E022"
"TCERG1:E024","TCERG1","E024"
"TCERG1:E025","TCERG1","E025"
"TCERG1:E026","TCERG1","E026"
"TCERG1:E028","TCERG1","E028"
"TCERG1:E029","TCERG1","E029"
"TCF12:E001","TCF12","E001"
"TCF12:E002","TCF12","E002"
"TCF12:E003","TCF12","E003"
"TCF12:E005","TCF12","E005"
"TCF12:E006","TCF12","E006"
"TCF12:E007","TCF12","E007"
"TCF12:E008","TCF12","E008"
"TCF12:E009","TCF12","E009"
"TCF12:E010","TCF12","E010"
"TCF12:E011","TCF12","E011"
"TCF12:E013","TCF12","E013"
"TCF12:E014","TCF12","E014"
"TCF12:E015","TCF12","E015"
"TCF12:E016","TCF12","E016"
"TCF12:E017","TCF12","E017"
"TCF12:E018","TCF12","E018"
"TCF12:E019","TCF12","E019"
"TCF12:E020","TCF12","E020"
"TCF12:E021","TCF12","E021"
"TCF12:E022","TCF12","E022"
"TCF12:E023","TCF12","E023"
"TCF12:E024","TCF12","E024"
"TCF12:E025","TCF12","E025"
"TCF12:E026","TCF12","E026"
"TCF12:E027","TCF12","E027"
"TCF12:E028","TCF12","E028"
"TCF12:E029","TCF12","E029"
"TCF12:E030","TCF12","E030"
"TCF12:E031","TCF12","E031"
"TCF12:E032","TCF12","E032"
"TCF12:E033","TCF12","E033"
"TCF12:E034","TCF12","E034"
"TCF12:E035","TCF12","E035"
"TCF12:E036","TCF12","E036"
"TCF12:E037","TCF12","E037"
"TCF12:E038","TCF12","E038"
"TCF12:E039","TCF12","E039"
"TCF20:E001","TCF20","E001"
"TCF20:E002","TCF20","E002"
"TCF20:E003","TCF20","E003"
"TCF20:E004","TCF20","E004"
"TCF20:E005","TCF20","E005"
"TCF20:E006","TCF20","E006"
"TCF20:E007","TCF20","E007"
"TCF20:E008","TCF20","E008"
"TCF20:E009","TCF20","E009"
"TCF20:E010","TCF20","E010"
"TCF20:E011","TCF20","E011"
"TCF3:E001","TCF3","E001"
"TCF3:E002","TCF3","E002"
"TCF3:E003","TCF3","E003"
"TCF3:E005","TCF3","E005"
"TCF3:E006","TCF3","E006"
"TCF3:E007","TCF3","E007"
"TCF3:E008","TCF3","E008"
"TCF3:E009","TCF3","E009"
"TCF3:E010","TCF3","E010"
"TCF3:E011","TCF3","E011"
"TCF3:E012","TCF3","E012"
"TCF3:E013","TCF3","E013"
"TCF3:E014","TCF3","E014"
"TCF3:E015","TCF3","E015"
"TCF3:E016","TCF3","E016"
"TCF3:E018","TCF3","E018"
"TCF3:E019","TCF3","E019"
"TCF3:E020","TCF3","E020"
"TCF3:E021","TCF3","E021"
"TCF3:E022","TCF3","E022"
"TCF3:E023","TCF3","E023"
"TCF3:E024","TCF3","E024"
"TCF3:E025","TCF3","E025"
"TCF3:E026","TCF3","E026"
"TCF3:E027","TCF3","E027"
"TCF3:E029","TCF3","E029"
"TCF3:E030","TCF3","E030"
"TCF3:E031","TCF3","E031"
"TCF3:E033","TCF3","E033"
"TCF3:E034","TCF3","E034"
"TCF3:E035","TCF3","E035"
"TCF3:E036","TCF3","E036"
"TCF3:E037","TCF3","E037"
"TCF3:E038","TCF3","E038"
"TCF3:E039","TCF3","E039"
"TCF4:E002","TCF4","E002"
"TCF4:E003","TCF4","E003"
"TCF4:E004","TCF4","E004"
"TCF4:E005","TCF4","E005"
"TCF4:E006","TCF4","E006"
"TCF4:E007","TCF4","E007"
"TCF4:E008","TCF4","E008"
"TCF4:E010","TCF4","E010"
"TCF4:E011","TCF4","E011"
"TCF4:E012","TCF4","E012"
"TCF4:E013","TCF4","E013"
"TCF4:E014","TCF4","E014"
"TCF4:E015","TCF4","E015"
"TCF4:E016","TCF4","E016"
"TCF4:E017","TCF4","E017"
"TCF4:E021","TCF4","E021"
"TCF4:E022","TCF4","E022"
"TCF4:E023","TCF4","E023"
"TCF4:E024","TCF4","E024"
"TCF4:E025","TCF4","E025"
"TCF4:E026","TCF4","E026"
"TCF4:E027","TCF4","E027"
"TCF4:E028","TCF4","E028"
"TCF4:E032","TCF4","E032"
"TCF4:E033","TCF4","E033"
"TCF4:E034","TCF4","E034"
"TCF4:E035","TCF4","E035"
"TCF4:E037","TCF4","E037"
"TCF4:E038","TCF4","E038"
"TCF4:E041","TCF4","E041"
"TCF4:E042","TCF4","E042"
"TCF4:E043","TCF4","E043"
"TCF4:E044","TCF4","E044"
"TCF4:E045","TCF4","E045"
"TCF4:E047","TCF4","E047"
"TCF4:E048","TCF4","E048"
"TCF4:E049","TCF4","E049"
"TCF4:E050","TCF4","E050"
"TCF4:E051","TCF4","E051"
"TCF4:E053","TCF4","E053"
"TCF7:E002","TCF7","E002"
"TCF7:E003","TCF7","E003"
"TCF7:E005","TCF7","E005"
"TCF7:E006","TCF7","E006"
"TCF7:E008","TCF7","E008"
"TCF7:E009","TCF7","E009"
"TCF7:E010","TCF7","E010"
"TCF7:E011","TCF7","E011"
"TCF7:E012","TCF7","E012"
"TCF7:E013","TCF7","E013"
"TCF7:E014","TCF7","E014"
"TCF7:E015","TCF7","E015"
"TCF7:E016","TCF7","E016"
"TCF7:E017","TCF7","E017"
"TCF7:E018","TCF7","E018"
"TCF7:E019","TCF7","E019"
"TCF7:E020","TCF7","E020"
"TCF7:E021","TCF7","E021"
"TCF7:E022","TCF7","E022"
"TCF7:E023","TCF7","E023"
"TCF7:E025","TCF7","E025"
"TCF7:E026","TCF7","E026"
"TCF7:E027","TCF7","E027"
"TCF7:E029","TCF7","E029"
"TCF7:E030","TCF7","E030"
"TCFL5:E001","TCFL5","E001"
"TCFL5:E002","TCFL5","E002"
"TCFL5:E003","TCFL5","E003"
"TCFL5:E004","TCFL5","E004"
"TCFL5:E005","TCFL5","E005"
"TCFL5:E008","TCFL5","E008"
"TCFL5:E009","TCFL5","E009"
"TCFL5:E010","TCFL5","E010"
"TCFL5:E011","TCFL5","E011"
"TCFL5:E012","TCFL5","E012"
"TCFL5:E013","TCFL5","E013"
"TCFL5:E014","TCFL5","E014"
"TCFL5:E015","TCFL5","E015"
